Id,Time[ns],0:I²C: Address/Data
975,2673029988.00,ACK
976,2673042586.00,Data write: 24
977,2673122586.00,ACK
978,2673135232.00,Data write: F8
979,2673215236.00,ACK
980,2673227830.00,Data write: 80
981,2673307834.00,ACK
982,2673320480.00,Data write: BD
983,2673400482.00,ACK
984,2673413080.00,Data write: 10
985,2673493082.00,ACK
986,2673505726.00,Data write: B5
987,2673585730.00,ACK
988,2673598328.00,Data write: 00
989,2673678328.00,ACK
990,2673690974.00,Data write: F0
991,2673770976.00,ACK
992,2673783574.00,Data write: 9D
993,2673863576.00,ACK
994,2673876222.00,Data write: F9
995,2673956224.00,ACK
996,2673968822.00,Data write: 00
997,2674048824.00,ACK
998,2674061470.00,Data write: 28
999,2674141472.00,ACK
1000,2674154070.00,Data write: 17
1001,2674234070.00,ACK
1002,2674246716.00,Data write: D0
1003,2674326718.00,ACK
1004,2674339316.00,Data write: 00
1005,2674419318.00,ACK
1006,2674431964.00,Data write: F0
1007,2674511966.00,ACK
1008,2674524562.00,Data write: 93
1009,2674604564.00,ACK
1010,2674617212.00,Data write: F8
1011,2674697214.00,ACK
1012,2674709812.00,Data write: 0B
1013,2674789812.00,ACK
1014,2674802434.00,Data write: 48
1015,2674882436.00,ACK
1016,2674895034.00,Data write: 42
1017,2674975034.00,ACK
1018,2674987656.00,Data write: 68
1019,2675067658.00,ACK
1020,2675080256.00,Data write: 51
1021,2675160256.00,ACK
1022,2675172904.00,Data write: 1C
1023,2675252906.00,ACK
1024,2675265504.00,Data write: 41
1025,2675345504.00,ACK
1026,2675358152.00,Data write: 60
1027,2675438152.00,ACK
1028,2675450750.00,Data write: 03
1029,2675530752.00,ACK
1030,2675543398.00,Data write: 68
1031,2675623400.00,ACK
1032,2675635998.00,Data write: 5C
1033,2675716000.00,ACK
1034,2675735742.00,Data write: 1E
1035,2675815748.00,ACK
1036,2675828346.00,Data write: 01
1037,2675908346.00,ACK
1038,2675920994.00,Data write: 2C
1039,2676000996.00,ACK
1040,2676013592.00,Data write: 04
1041,2676093594.00,ACK
1042,2676106240.00,Data write: D8
1043,2676186242.00,ACK
1044,2676198838.00,Data write: 92
1045,2676278842.00,ACK
1046,2676291488.00,Data write: 1C
1047,2676371490.00,ACK
1048,2676384088.00,Data write: 42
1049,2676464088.00,ACK
1050,2676476736.00,Data write: 60
1051,2676556738.00,ACK
1052,2676569334.00,Data write: 0B
1053,2676649336.00,ACK
1054,2676661984.00,Data write: 29
1055,2676741984.00,ACK
1056,2676754582.00,Data write: 07
1057,2676834582.00,ACK
1058,2676847228.00,Data write: D2
1059,2676927232.00,ACK
1060,2676939830.00,Data write: 08
1061,2677019830.00,ACK
1062,2677032476.00,Data write: E0
1063,2677112480.00,ACK
1064,2677125076.00,Data write: 03
1065,2677205078.00,ACK
1066,2677217724.00,Data write: 2B
1067,2677297726.00,ACK
1068,2677310324.00,Data write: 06
1069,2677390326.00,ACK
1070,2677402970.00,Data write: D1
1071,2677482974.00,ACK
1072,2677495570.00,Data write: 92
1073,2677575572.00,ACK
1074,2677588220.00,Data write: 1C
1075,2677668222.00,ACK
1076,2677680818.00,Data write: 42
1077,2677760820.00,ACK
1078,2677773418.00,Data write: 60
1079,2677853418.00,ACK
1080,2677866016.00,Data write: 03
1081,2677946016.00,ACK
1082,2677958664.00,Data write: 4A
1083,2678038666.00,ACK
1084,2678051260.00,Data write: 91
1085,2678131264.00,ACK
1086,2678143912.00,Data write: 42
1087,2678223914.00,ACK
1088,2678236510.00,Data write: 01
1089,2678316512.00,ACK
1090,2678329158.00,Data write: D3
1091,2678409160.00,ACK
1092,2678421758.00,Data write: 00
1093,2678501760.00,ACK
1094,2678514406.00,Data write: 21
1095,2678594408.00,ACK
1096,2678607006.00,Data write: 01
1097,2678687006.00,ACK
1098,2678699654.00,Data write: 60
1099,2678779656.00,ACK
1100,2678792252.00,Data write: 10
1101,2678872254.00,ACK
1102,2678884900.00,Data write: BD
1103,2678964902.00,ACK
1104,2678977500.00,Data write: 00
1105,2679057500.00,ACK
1106,2679070150.00,Data write: 00
1107,2679150150.00,ACK
1108,2679162748.00,Data write: 00
1109,2679242748.00,ACK
1110,2679255396.00,Data write: 20
1111,2679335396.00,ACK
1112,2679347994.00,Data write: 95
1113,2679427996.00,ACK
1114,2679440644.00,Data write: 11
1115,2679520644.00,ACK
1116,2679533242.00,Data write: 00
1117,2679613242.00,ACK
1118,2679625890.00,Data write: 00
1119,2679705892.00,ACK
1120,2679718490.00,Data write: 70
1121,2679798490.00,ACK
1122,2679811088.00,Data write: 47
1123,2679891088.00,ACK
1124,2679903686.00,Data write: 70
1125,2679983688.00,ACK
1126,2679996336.00,Data write: 47
1127,2680076336.00,ACK
1128,2680088932.00,Data write: B0
1129,2680168934.00,ACK
1130,2680181580.00,Data write: B5
1131,2680261582.00,ACK
1132,2680274182.00,Data write: 00
1133,2680354182.00,ACK
1134,2680366830.00,Data write: 28
1135,2680446830.00,ACK
1136,2680459428.00,Data write: 0B
1137,2680539430.00,ACK
1138,2680552076.00,Data write: DB
1139,2680632078.00,ACK
1140,2680644676.00,Data write: 1F
1141,2680724676.00,ACK
1142,2680737524.00,Data write: 23
1143,2680817526.00,ACK
1144,2680830124.00,Data write: 03
1145,2680910124.00,ACK
1146,2680922722.00,Data write: 40
1147,2681002722.00,ACK
1148,2681015370.00,Data write: 01
1149,2681095370.00,ACK
1150,2681107970.00,Data write: 24
1151,2681187970.00,ACK
1152,2681200616.00,Data write: 9C
1153,2681280618.00,ACK
1154,2681293216.00,Data write: 40
1155,2681373218.00,ACK
1156,2681385866.00,Data write: 1B
1157,2681465866.00,ACK
1158,2681478464.00,Data write: 4B
1159,2681558464.00,ACK
1160,2681571114.00,Data write: 1C
1161,2681651114.00,ACK
1162,2681663712.00,Data write: 60
1163,2681743712.00,ACK
1164,2681756334.00,Data write: 03
1165,2681836336.00,ACK
1166,2681848934.00,Data write: 23
1167,2681928934.00,ACK
1168,2681941558.00,Data write: 04
1169,2682021558.00,ACK
1170,2682034156.00,Data write: 46
1171,2682114156.00,ACK
1172,2682126804.00,Data write: 9C
1173,2682206806.00,ACK
1174,2682219404.00,Data write: 43
1175,2682299404.00,ACK
1176,2682312052.00,Data write: 19
1177,2682392052.00,ACK
1178,2682404650.00,Data write: 4B
1179,2682484652.00,ACK
1180,2682497298.00,Data write: E3
1181,2682577300.00,ACK
1182,2682589898.00,Data write: 18
1183,2682669900.00,ACK
1184,2682682546.00,Data write: 06
1185,2682762548.00,ACK
1186,2682775144.00,Data write: E0
1187,2682855146.00,ACK
1188,2682867794.00,Data write: 0F
1189,2682947794.00,ACK
1190,2682960392.00,Data write: 23
1191,2683040392.00,ACK
1192,2683053042.00,Data write: 03
1193,2683133042.00,ACK
1194,2683145640.00,Data write: 40
1195,2683225642.00,ACK
1196,2683238288.00,Data write: 08
1197,2683318290.00,ACK
1198,2683330888.00,Data write: 3B
1199,2683410888.00,ACK
1200,2683423536.00,Data write: 03
1201,2683503536.00,ACK
1202,2683516136.00,Data write: 24
1203,2683596136.00,ACK
1204,2683608782.00,Data write: A3
1205,2683688784.00,ACK
1206,2683701382.00,Data write: 43
1207,2683781384.00,ACK
1208,2683794006.00,Data write: 13
1209,2683874006.00,ACK
1210,2683886604.00,Data write: 4C
1211,2683966606.00,ACK
1212,2683979228.00,Data write: 1B
1213,2684059228.00,ACK
1214,2684071828.00,Data write: 19
1215,2684151828.00,ACK
1216,2684164474.00,Data write: C4
1217,2684244476.00,ACK
1218,2684257074.00,Data write: 00
1219,2684337074.00,ACK
1220,2684349722.00,Data write: 18
1221,2684429724.00,ACK
1222,2684442322.00,Data write: 25
1223,2684522322.00,ACK
1224,2684534970.00,Data write: 25
1225,2684614970.00,ACK
1226,2684627570.00,Data write: 40
1227,2684707570.00,ACK
1228,2684720216.00,Data write: 89
1229,2684800218.00,ACK
1230,2684812816.00,Data write: 01
1231,2684892816.00,ACK
1232,2684905514.00,Data write: C9
1233,2684985516.00,ACK
1234,2684998112.00,Data write: B2
1235,2685078114.00,ACK
1236,2685090760.00,Data write: A9
1237,2685170762.00,ACK
1238,2685183360.00,Data write: 40
1239,2685263362.00,ACK
1240,2685276008.00,Data write: FF
1241,2685356010.00,ACK
1242,2685368608.00,Data write: 24
1243,2685448610.00,ACK
1244,2685461254.00,Data write: AC
1245,2685541258.00,ACK
1246,2685553856.00,Data write: 40
1247,2685633856.00,ACK
1248,2685646504.00,Data write: 1D
1249,2685726504.00,ACK
1250,2685739102.00,Data write: 68
1251,2685819104.00,ACK
1252,2685831800.00,Data write: A5
1253,2685911802.00,ACK
1254,2685924400.00,Data write: 43
1255,2686004402.00,ACK
1256,2686017048.00,Data write: 0D
1257,2686097050.00,ACK
1258,2686109648.00,Data write: 43
1259,2686189648.00,ACK
1260,2686202296.00,Data write: 1D
1261,2686282296.00,ACK
1262,2686294894.00,Data write: 60
1263,2686374896.00,ACK
1264,2686387544.00,Data write: 01
1265,2686467544.00,ACK
1266,2686480142.00,Data write: 2A
1267,2686560144.00,ACK
1268,2686572792.00,Data write: 08
1269,2686652792.00,ACK
1270,2686665388.00,Data write: D1
1271,2686745390.00,ACK
1272,2686757988.00,Data write: 00
1273,2686837990.00,ACK
1274,2686850588.00,Data write: 28
1275,2686930588.00,ACK
1276,2686943236.00,Data write: 13
1277,2687023236.00,ACK
1278,2687035832.00,Data write: DB
1279,2687115834.00,ACK
1280,2687128484.00,Data write: 1F
1281,2687208484.00,ACK
1282,2687221082.00,Data write: 21
1283,2687301082.00,ACK
1284,2687313730.00,Data write: 08
1285,2687393730.00,ACK
1286,2687406328.00,Data write: 40
1287,2687486330.00,ACK
1288,2687498978.00,Data write: 01
1289,2687578978.00,ACK
1290,2687591576.00,Data write: 21
1291,2687671576.00,ACK
1292,2687684224.00,Data write: 81
1293,2687764226.00,ACK
1294,2687776824.00,Data write: 40
1295,2687856824.00,ACK
1296,2687869472.00,Data write: 0B
1297,2687949472.00,ACK
1298,2687962070.00,Data write: 48
1299,2688042072.00,ACK
1300,2688054720.00,Data write: 01
1301,2688134720.00,ACK
1302,2688147318.00,Data write: 60
1303,2688227318.00,ACK
1304,2688239964.00,Data write: B0
1305,2688319968.00,ACK
1306,2688332564.00,Data write: BD
1307,2688412566.00,ACK
1308,2688425214.00,Data write: 00
1309,2688505216.00,ACK
1310,2688517814.00,Data write: 28
1311,2688597814.00,ACK
1312,2688610462.00,Data write: 0A
1313,2688690462.00,ACK
1314,2688703058.00,Data write: DB
1315,2688783060.00,ACK
1316,2688795658.00,Data write: 1F
1317,2688875660.00,ACK
1318,2688888258.00,Data write: 21
1319,2688968258.00,ACK
1320,2688980906.00,Data write: 55
1321,2689060906.00,ACK
1322,2689073506.00,Data write: 5D
1323,2689153506.00,ACK
1324,2689173178.00,Stop
1325,2793752886.00,Start
1326,2793763006.00,Address write: 40
1327,2793833002.00,Write
1328,2793843002.00,ACK
1329,2793855748.00,Data write: 02
1330,2793935750.00,ACK
1331,2793948346.00,Data write: A5
1332,2794028348.00,ACK
1333,2794048020.00,Stop
1334,2897759242.00,Start
1335,2897769360.00,Address write: 40
1336,2897839356.00,Write
1337,2897849356.00,ACK
1338,2897862052.00,Data write: 00
1339,2897942054.00,ACK
1340,2897962164.00,Start repeat
1341,2897972256.00,Address read: 41
1342,2898042252.00,Read
1343,2898052252.00,ACK
1344,2898064750.00,Data read: 03
1345,2898144752.00,NACK
1346,2898164576.00,Stop
1347,3001893470.00,Start
1348,3001903588.00,Address write: 40
1349,3001973584.00,Write
1350,3001983584.00,ACK
1351,3001996330.00,Data write: 06
1352,3002076332.00,ACK
1353,3002096466.00,Start repeat
1354,3002106560.00,Address read: 41
1355,3002176554.00,Read
1356,3002186554.00,ACK
1357,3002199052.00,Data read: 0B
1358,3002279056.00,ACK
1359,3002291702.00,Data read: 00
1360,3002371702.00,NACK
1361,3002391578.00,Stop
1362,3105781776.00,Start
1363,3105791894.00,Address write: 40
1364,3105861890.00,Write
1365,3105871890.00,ACK
1366,3105884662.00,Data write: 20
1367,3105964662.00,ACK
1368,3105984772.00,Start repeat
1369,3105994866.00,Address read: 41
1370,3106064860.00,Read
1371,3106074860.00,ACK
1372,3106087358.00,Data read: 6D
1373,3106167362.00,ACK
1374,3106180006.00,Data read: AC
1375,3106260010.00,ACK
1376,3106272706.00,Data read: 01
1377,3106352708.00,ACK
1378,3106365328.00,Data read: 22
1379,3106445332.00,ACK
1380,3106458028.00,Data read: 00
1381,3106538030.00,ACK
1382,3106550652.00,Data read: 00
1383,3106630654.00,ACK
1384,3106643350.00,Data read: 01
1385,3106723354.00,ACK
1386,3106735948.00,Data read: 00
1387,3106815952.00,ACK
1388,3106828648.00,Data read: 00
1389,3106908650.00,ACK
1390,3106921244.00,Data read: BD
1391,3107001250.00,ACK
1392,3107013946.00,Data read: 1F
1393,3107093946.00,NACK
1394,3107113748.00,Stop
1395,3210817264.00,Start
1396,3210827386.00,Address write: 40
1397,3210897380.00,Write
1398,3210907378.00,ACK
1399,3210920126.00,Data write: 02
1400,3211000128.00,ACK
1401,3211012750.00,Data write: 5A
1402,3211092752.00,ACK
1403,3211112450.00,Stop
1404,3315288862.00,Start
1405,3315298982.00,Address write: 40
1406,3315368978.00,Write
1407,3315378976.00,ACK
1408,3315391648.00,Data write: 00
1409,3315471650.00,ACK
1410,3315491760.00,Start repeat
1411,3315501854.00,Address read: 41
1412,3315571848.00,Read
1413,3315581848.00,ACK
1414,3315594346.00,Data read: 00
1415,3315674346.00,NACK
1416,3315694172.00,Stop
1417,3445475816.00,Start
1418,3445485936.00,Address write: 40
1419,3445555930.00,Write
1420,3445565930.00,ACK
1421,3445578676.00,Data write: 20
1422,3445658678.00,ACK
1423,3445671276.00,Data write: 6D
1424,3445751276.00,ACK
1425,3445763872.00,Data write: AC
1426,3445843876.00,ACK
1427,3445856474.00,Data write: 01
1428,3445936474.00,ACK
1429,3445949122.00,Data write: 22
1430,3446029122.00,ACK
1431,3446041720.00,Data write: 01
1432,3446121720.00,ACK
1433,3446134370.00,Data write: 00
1434,3446214370.00,ACK
1435,3446226968.00,Data write: 04
1436,3446306968.00,ACK
1437,3446319616.00,Data write: 02
1438,3446399618.00,ACK
1439,3446412216.00,Data write: 00
1440,3446492216.00,ACK
1441,3446504864.00,Data write: 22
1442,3446584864.00,ACK
1443,3446597462.00,Data write: 00
1444,3446677464.00,ACK
1445,3446690112.00,Data write: 00
1446,3446770112.00,ACK
1447,3446782710.00,Data write: 08
1448,3446862710.00,ACK
1449,3446875358.00,Data write: 40
1450,3446955360.00,ACK
1451,3446967958.00,Data write: 01
1452,3447047958.00,ACK
1453,3447060606.00,Data write: 21
1454,3447140608.00,ACK
1455,3447153202.00,Data write: 81
1456,3447233206.00,ACK
1457,3447245856.00,Data write: 40
1458,3447325854.00,ACK
1459,3447338450.00,Data write: 80
1460,3447418452.00,ACK
1461,3447431100.00,Data write: 20
1462,3447511102.00,ACK
1463,3447523700.00,Data write: 06
1464,3447603700.00,ACK
1465,3447616348.00,Data write: 4A
1466,3447696350.00,ACK
1467,3447708946.00,Data write: 11
1468,3447788946.00,ACK
1469,3447801546.00,Data write: 50
1470,3447881546.00,ACK
1471,3447894192.00,Data write: BF
1472,3447974194.00,ACK
1473,3447986840.00,Data write: F3
1474,3448066842.00,ACK
1475,3448079442.00,Data write: 4F
1476,3448159442.00,ACK
1477,3448172088.00,Data write: 8F
1478,3448252090.00,ACK
1479,3448264688.00,Data write: BF
1480,3448344690.00,ACK
1481,3448357336.00,Data write: F3
1482,3448437338.00,ACK
1483,3448449936.00,Data write: 6F
1484,3448529936.00,ACK
1485,3448542582.00,Data write: 8F
1486,3448622586.00,ACK
1487,3448635182.00,Data write: B0
1488,3448715184.00,ACK
1489,3448727806.00,Data write: BD
1490,3448807808.00,ACK
1491,3448820428.00,Data write: C0
1492,3448900432.00,ACK
1493,3448913078.00,Data write: 46
1494,3448993080.00,ACK
1495,3449005678.00,Data write: 1C
1496,3449085680.00,ACK
1497,3449098324.00,Data write: ED
1498,3449178328.00,ACK
1499,3449190926.00,Data write: 00
1500,3449270926.00,ACK
1501,3449283572.00,Data write: E0
1502,3449363576.00,ACK
1503,3449376172.00,Data write: 80
1504,3449456174.00,ACK
1505,3449468820.00,Data write: E2
1506,3449548822.00,ACK
1507,3449561420.00,Data write: 00
1508,3449641420.00,ACK
1509,3449654066.00,Data write: E0
1510,3449734070.00,ACK
1511,3449746668.00,Data write: 00
1512,3449826668.00,ACK
1513,3449839314.00,Data write: E4
1514,3449919316.00,ACK
1515,3449931914.00,Data write: 00
1516,3450011916.00,ACK
1517,3450024562.00,Data write: E0
1518,3450104564.00,ACK
1519,3450117162.00,Data write: 00
1520,3450197164.00,ACK
1521,3450209808.00,Data write: E1
1522,3450289812.00,ACK
1523,3450302410.00,Data write: 00
1524,3450382410.00,ACK
1525,3450395056.00,Data write: E0
1526,3450475060.00,ACK
1527,3450487654.00,Data write: 80
1528,3450567658.00,ACK
1529,3450580304.00,Data write: B5
1530,3450660306.00,ACK
1531,3450672904.00,Data write: 00
1532,3450752904.00,ACK
1533,3450765500.00,Data write: F0
1534,3450845504.00,ACK
1535,3450858100.00,Data write: 01
1536,3450938102.00,ACK
1537,3450950748.00,Data write: F8
1538,3451030750.00,ACK
1539,3451043346.00,Data write: 80
1540,3451123350.00,ACK
1541,3451135996.00,Data write: BD
1542,3451215998.00,ACK
1543,3451228596.00,Data write: 70
1544,3451308596.00,ACK
1545,3451321244.00,Data write: 47
1546,3451401246.00,ACK
1547,3451413844.00,Data write: 00
1548,3451493844.00,ACK
1549,3451506492.00,Data write: 00
1550,3451586492.00,ACK
1551,3451599090.00,Data write: FE
1552,3451679092.00,ACK
1553,3451691738.00,Data write: B5
1554,3451771740.00,ACK
1555,3451784338.00,Data write: 13
1556,3451864338.00,ACK
1557,3451876988.00,Data write: 46
1558,3451956988.00,ACK
1559,3451969586.00,Data write: 00
1560,3452049586.00,ACK
1561,3452062232.00,Data write: 90
1562,3452142236.00,ACK
1563,3452154832.00,Data write: 11
1564,3452234832.00,ACK
1565,3452247482.00,Data write: 4D
1566,3452327482.00,ACK
1567,3452340080.00,Data write: 11
1568,3452420080.00,ACK
1569,3452432728.00,Data write: 4A
1570,3452512730.00,ACK
1571,3452525328.00,Data write: 12
1572,3452605328.00,ACK
1573,3452617976.00,Data write: 4C
1574,3452697976.00,ACK
1575,3452710574.00,Data write: 17
1576,3452790576.00,ACK
1577,3452803172.00,Data write: E0
1578,3452883174.00,ACK
1579,3452895772.00,Data write: 01
1580,3452975772.00,ACK
1581,3452988418.00,Data write: 93
1582,3453068420.00,ACK
1583,3453081020.00,Data write: 02
1584,3453161020.00,ACK
1585,3453173666.00,Data write: 91
1586,3453253668.00,ACK
1587,3453266266.00,Data write: 00
1588,3453346268.00,ACK
1589,3453358914.00,Data write: 98
1590,3453438916.00,ACK
1591,3453451514.00,Data write: 43
1592,3453531516.00,ACK
1593,3453544162.00,Data write: 5C
1594,3453624164.00,ACK
1595,3453636762.00,Data write: 5D
1596,3453716762.00,ACK
1597,3453729360.00,Data write: 40
1598,3453809362.00,ACK
1599,3453821958.00,Data write: 00
1600,3453901960.00,ACK
1601,3453914608.00,Data write: 26
1602,3453994608.00,ACK
1603,3454007206.00,Data write: 09
1604,3454087206.00,ACK
1605,3454099854.00,Data write: E0
1606,3454179854.00,ACK
1607,3454192452.00,Data write: 6F
1608,3454272454.00,ACK
1609,3454285102.00,Data write: 08
1610,3454365104.00,ACK
1611,3454377702.00,Data write: 17
1612,3454457702.00,ACK
1613,3454470350.00,Data write: 40
1614,3454550350.00,ACK
1615,3454562948.00,Data write: 3B
1616,3454642948.00,ACK
1617,3454655596.00,Data write: 46
1618,3454735598.00,ACK
1619,3454748196.00,Data write: 63
1620,3454828196.00,ACK
1621,3454840844.00,Data write: 40
1622,3454920846.00,ACK
1623,3454933442.00,Data write: 01
1624,3455013442.00,ACK
1625,3455026092.00,Data write: 20
1626,3455106092.00,ACK
1627,3455118690.00,Data write: 05
1628,3455198690.00,ACK
1629,3455211338.00,Data write: 42
