Id,Time[ns],0:I²C: Address/Data
53195,4674617158.00,Data write: 93
53196,4674639678.00,ACK
53197,4674644658.00,Data write: D3
53198,4674667164.00,ACK
53199,4674672160.00,Data write: 5C
53200,4674694670.00,ACK
53201,4674699660.00,Data write: 02
53202,4674722174.00,ACK
53203,4674727160.00,Data write: 46
53204,4674749640.00,ACK
53205,4674754660.00,Data write: 03
53206,4674777170.00,ACK
53207,4674782160.00,Data write: 70
53208,4674804660.00,ACK
53209,4674809658.00,Data write: 03
53210,4674832144.00,ACK
53211,4674837158.00,Data write: 46
53212,4674859674.00,ACK
53213,4674865756.00,Data write: 1E
53214,4674888240.00,ACK
53215,4674893332.00,Data write: 4A
53216,4674915848.00,ACK
53217,4674920932.00,Data write: 04
53218,4674943424.00,ACK
53219,4674948428.00,Data write: 92
53220,4674970932.00,ACK
53221,4674975956.00,Data write: 02
53222,4674998440.00,ACK
53223,4675003456.00,Data write: 46
53224,4675025968.00,ACK
53225,4675030956.00,Data write: 23
53226,4675053456.00,ACK
53227,4675058456.00,Data write: 68
53228,4675080944.00,ACK
53229,4675085954.00,Data write: 2B
53230,4675108454.00,ACK
53231,4675113454.00,Data write: 42
53232,4675135960.00,ACK
53233,4675140954.00,Data write: 07
53234,4675163444.00,ACK
53235,4675168450.00,Data write: D0
53236,4675190934.00,ACK
53237,4675195952.00,Data write: 04
53238,4675218446.00,ACK
53239,4675223450.00,Data write: 9A
53240,4675245950.00,ACK
53241,4675250952.00,Data write: 53
53242,4675273454.00,ACK
53243,4675278452.00,Data write: 1E
53244,4675300938.00,ACK
53245,4675305952.00,Data write: 04
53246,4675328444.00,ACK
53247,4675333448.00,Data write: 93
53248,4675355930.00,ACK
53249,4675360952.00,Data write: 09
53250,4675383434.00,ACK
53251,4675388450.00,Data write: 23
53252,4675410944.00,ACK
53253,4675415950.00,Data write: 00
53254,4675438430.00,ACK
53255,4675443424.00,Data write: 2A
53256,4675465918.00,ACK
53257,4675470950.00,Data write: 02
53258,4675493444.00,ACK
53259,4675498448.00,Data write: 46
53260,4675520952.00,ACK
53261,4675525946.00,Data write: F5
53262,4675548458.00,ACK
53263,4675553444.00,Data write: D1
53264,4675575944.00,ACK
53265,4675580946.00,Data write: 2A
53266,4675603434.00,ACK
53267,4675608444.00,Data write: E0
53268,4675630942.00,ACK
53269,4675635946.00,Data write: 10
53270,4675658452.00,ACK
53271,4675663446.00,Data write: 46
53272,4675685960.00,ACK
53273,4675690946.00,Data write: 03
53274,4675713428.00,ACK
53275,4675718442.00,Data write: 9A
53276,4675740938.00,ACK
53277,4675745944.00,Data write: 00
53278,4675768446.00,ACK
53279,4675773442.00,Data write: 9B
53280,4675795954.00,ACK
53281,4675800942.00,Data write: D2
53282,4675823436.00,ACK
53283,4675828444.00,Data write: 5C
53284,4675850928.00,ACK
53285,4675855944.00,Data write: 03
53286,4675878438.00,ACK
53287,4675883442.00,Data write: 78
53288,4675905946.00,ACK
53289,4675910940.00,Data write: 9A
53290,4675933454.00,ACK
53291,4675938442.00,Data write: 42
53292,4675960920.00,ACK
53293,4675965942.00,Data write: 18
53294,4675988450.00,ACK
53295,4675993438.00,Data write: D1
53296,4676015956.00,ACK
53297,4676020940.00,Data write: 00
53298,4676043422.00,ACK
53299,4676048438.00,Data write: 9A
53300,4676070932.00,ACK
53301,4676075940.00,Data write: 52
53302,4676098438.00,ACK
53303,4676103440.00,Data write: 1C
53304,4676125946.00,ACK
53305,4676130940.00,Data write: 40
53306,4676153452.00,ACK
53307,4676158438.00,Data write: 1C
53308,4676180924.00,ACK
53309,4676185938.00,Data write: 13
53310,4676208430.00,ACK
53311,4676213438.00,Data write: 46
53312,4676235936.00,ACK
53313,4676240938.00,Data write: 02
53314,4676263442.00,ACK
53315,4676268434.00,Data write: 9A
53316,4676290948.00,ACK
53317,4676295934.00,Data write: 93
53318,4676318450.00,ACK
53319,4676323438.00,Data write: 42
53320,4676345940.00,ACK
53321,4676350932.00,Data write: DD
53322,4676373424.00,ACK
53323,4676378432.00,Data write: D3
53324,4676400952.00,ACK
53325,4676405936.00,Data write: 10
53326,4676428420.00,ACK
53327,4676433436.00,Data write: 49
53328,4676455946.00,ACK
53329,4676460934.00,Data write: 04
53330,4676483436.00,ACK
53331,4676488432.00,Data write: 91
53332,4676510920.00,ACK
53333,4676515934.00,Data write: 72
53334,4676538448.00,ACK
53335,4676543434.00,Data write: 48
53336,4676565916.00,ACK
53337,4676570934.00,Data write: 21
53338,4676593440.00,ACK
53339,4676598432.00,Data write: 68
53340,4676620948.00,ACK
53341,4676625930.00,Data write: E0
53342,4676648430.00,ACK
53343,4676653432.00,Data write: 60
53344,4676675936.00,ACK
53345,4676680928.00,Data write: E6
53346,4676703422.00,ACK
53347,4676708432.00,Data write: 60
53348,4676730948.00,ACK
53349,4676735930.00,Data write: 39
53350,4676758416.00,ACK
53351,4676763430.00,Data write: 42
53352,4676785944.00,ACK
53353,4676790930.00,Data write: 0B
53354,4676813428.00,ACK
53355,4676818428.00,Data write: D0
53356,4676840918.00,ACK
53357,4676845930.00,Data write: 21
53358,4676868428.00,ACK
53359,4676873478.00,Data write: 68
53360,4676895980.00,ACK
53361,4676901076.00,Data write: B9
53362,4676923596.00,ACK
53363,4676928628.00,Data write: 43
53364,4676951126.00,ACK
53365,4676956128.00,Data write: 21
53366,4676978634.00,ACK
53367,4676983628.00,Data write: 60
53368,4677006122.00,ACK
53369,4677011126.00,Data write: 04
53370,4677033610.00,ACK
53371,4677038624.00,Data write: 99
53372,4677061118.00,ACK
53373,4677066126.00,Data write: 4A
53374,4677088628.00,ACK
53375,4677093626.00,Data write: 1E
53376,4677116116.00,ACK
53377,4677121126.00,Data write: 04
53378,4677143624.00,ACK
53379,4677148622.00,Data write: 92
53380,4677171108.00,ACK
53381,4677176124.00,Data write: 09
53382,4677198616.00,ACK
53383,4677203624.00,Data write: 23
53384,4677226128.00,ACK
53385,4677231124.00,Data write: 00
53386,4677253620.00,ACK
53387,4677258624.00,Data write: 29
53388,4677281110.00,ACK
53389,4677286120.00,Data write: F1
53390,4677308618.00,ACK
53391,4677313618.00,Data write: D1
53392,4677336130.00,ACK
53393,4677341122.00,Data write: 0A
53394,4677363620.00,ACK
53395,4677368618.00,Data write: E0
53396,4677391110.00,ACK
53397,4677396120.00,Data write: 0B
53398,4677418622.00,ACK
53399,4677423620.00,Data write: 46
53400,4677446134.00,ACK
53401,4677451120.00,Data write: 08
53402,4677473598.00,ACK
53403,4677478592.00,Data write: E0
53404,4677501108.00,ACK
53405,4677506120.00,Data write: 00
53406,4677528618.00,ACK
53407,4677533618.00,Data write: 23
53408,4677556128.00,ACK
53409,4677561118.00,Data write: 23
53410,4677583636.00,ACK
53411,4677588618.00,Data write: 61
53412,4677611106.00,ACK
53413,4677616118.00,Data write: 68
53414,4677638616.00,ACK
53415,4677643618.00,Data write: 48
53416,4677666106.00,ACK
53417,4677671114.00,Data write: E0
53418,4677693636.00,ACK
53419,4677698618.00,Data write: 60
53420,4677721126.00,ACK
53421,4677726114.00,Data write: E6
53422,4677748640.00,ACK
53423,4677753616.00,Data write: 60
53424,4677776104.00,ACK
53425,4677781116.00,Data write: 20
53426,4677803632.00,ACK
53427,4677808616.00,Data write: 68
53428,4677831096.00,ACK
53429,4677836116.00,Data write: 01
53430,4677858624.00,ACK
53431,4677865310.00,Data write: 99
53432,4677887796.00,ACK
53433,4677892864.00,Data write: 08
53434,4677915342.00,ACK
53435,4677920388.00,Data write: 43
53436,4677942890.00,ACK
53437,4677947914.00,Data write: 20
53438,4677970402.00,ACK
53439,4677975414.00,Data write: 60
53440,4677997950.00,ACK
53441,4678002988.00,Data write: 18
53442,4678025476.00,ACK
53443,4678030512.00,Data write: 46
53444,4678053024.00,ACK
53445,4678058012.00,Data write: 05
53446,4678080508.00,ACK
53447,4678085508.00,Data write: B0
53448,4678108014.00,ACK
53449,4678113008.00,Data write: F0
53450,4678135522.00,ACK
53451,4678140508.00,Data write: BD
53452,4678163028.00,ACK
53453,4678168008.00,Data write: C0
53454,4678190512.00,ACK
53455,4678195510.00,Data write: 46
53456,4678217998.00,ACK
53457,4678223008.00,Data write: FF
53458,4678245522.00,ACK
53459,4678250506.00,Data write: FF
53460,4678272990.00,ACK
53461,4678278008.00,Data write: 00
53462,4678300514.00,ACK
53463,4678305508.00,Data write: 00
53464,4678328024.00,ACK
53465,4678333008.00,Data write: 02
53466,4678355510.00,ACK
53467,4678360558.00,Data write: 48
53468,4678383038.00,ACK
53469,4678388008.00,Data write: 01
53470,4678410502.00,ACK
53471,4678415506.00,Data write: 68
53472,4678438012.00,ACK
53473,4678443006.00,Data write: 01
53474,4678465520.00,ACK
53475,4678470506.00,Data write: 20
53476,4678493008.00,ACK
53477,4678498006.00,Data write: 08
53478,4678520514.00,ACK
53479,4678525506.00,Data write: 40
53480,4678548020.00,ACK
53481,4678553004.00,Data write: 70
53482,4678575486.00,ACK
53483,4678580504.00,Data write: 47
53484,4678602992.00,ACK
53485,4678608002.00,Data write: C0
53486,4678630498.00,ACK
53487,4678635504.00,Data write: 46
53488,4678658006.00,ACK
53489,4678663002.00,Data write: 18
53490,4678685494.00,ACK
53491,4678690504.00,Data write: 18
53492,4678713040.00,ACK
53493,4678718078.00,Data write: 00
53494,4678740566.00,ACK
53495,4678745602.00,Data write: 40
53496,4678768096.00,ACK
53497,4678773102.00,Data write: 6C
53498,4678795602.00,ACK
53499,4678800602.00,Data write: 48
53500,4678823112.00,ACK
53501,4678828102.00,Data write: 00
53502,4678850602.00,ACK
53503,4678855602.00,Data write: 68
53504,4678878090.00,ACK
53505,4678883148.00,Data write: C0
53506,4678905638.00,ACK
53507,4678910698.00,Data write: B2
53508,4678933206.00,ACK
53509,4678938274.00,Data write: 70
53510,4678960796.00,ACK
53511,4678965800.00,Data write: 47
53512,4678988302.00,ACK
53513,4678993298.00,Data write: 05
53514,4679015810.00,ACK
53515,4679020798.00,Data write: 48
53516,4679043276.00,ACK
53517,4679048298.00,Data write: 01
53518,4679070780.00,ACK
53519,4679075796.00,Data write: 68
53520,4679098286.00,ACK
53521,4679103298.00,Data write: 14
53522,4679125794.00,ACK
53523,4679130796.00,Data write: 20
53524,4679153302.00,ACK
53525,4679158296.00,Data write: 08
53526,4679180810.00,ACK
53527,4679185796.00,Data write: 40
53528,4679208298.00,ACK
53529,4679213296.00,Data write: 70
53530,4679235786.00,ACK
53531,4679240794.00,Data write: 47
53532,4679263294.00,ACK
53533,4679268292.00,Data write: C0
53534,4679290800.00,ACK
53535,4679295794.00,Data write: 46
53536,4679318306.00,ACK
53537,4679323294.00,Data write: 02
53538,4679345794.00,ACK
53539,4679350794.00,Data write: 48
53540,4679373276.00,ACK
53541,4679378294.00,Data write: 01
53542,4679400804.00,ACK
53543,4679405792.00,Data write: 68
53544,4679428270.00,ACK
53545,4679433292.00,Data write: 01
53546,4679455796.00,ACK
53547,4679460792.00,Data write: 20
53548,4679483306.00,ACK
53549,4679488292.00,Data write: 08
53550,4679510794.00,ACK
53551,4679515790.00,Data write: 40
53552,4679538300.00,ACK
53553,4679543290.00,Data write: 70
53554,4679565804.00,ACK
53555,4679570790.00,Data write: 47
53556,4679593268.00,ACK
53557,4679598286.00,Data write: C0
53558,4679620774.00,ACK
53559,4679625790.00,Data write: 46
53560,4679648280.00,ACK
53561,4679653290.00,Data write: 10
53562,4679675790.00,ACK
53563,4679680786.00,Data write: 80
53564,4679703276.00,ACK
53565,4679708288.00,Data write: 00
53566,4679730780.00,ACK
53567,4679735788.00,Data write: 40
53568,4679758270.00,ACK
53569,4679763288.00,Data write: 10
53570,4679785782.00,ACK
53571,4679790784.00,Data write: B5
53572,4679813290.00,ACK
53573,4679818286.00,Data write: 19
53574,4679840774.00,ACK
53575,4679845786.00,Data write: 48
53576,4679868282.00,ACK
53577,4679873286.00,Data write: 01
53578,4679895768.00,ACK
53579,4679900784.00,Data write: 68
53580,4679923272.00,ACK
53581,4679928286.00,Data write: 56
53582,4679950782.00,ACK
53583,4679955784.00,Data write: 48
53584,4679978270.00,ACK
53585,4679983282.00,Data write: 81
53586,4680005780.00,ACK
53587,4680010784.00,Data write: 60
53588,4680033270.00,ACK
53589,4680038284.00,Data write: 51
53590,4680060780.00,ACK
53591,4680065784.00,Data write: 49
53592,4680088290.00,ACK
53593,4680093282.00,Data write: 51
53594,4680115764.00,ACK
53595,4680120782.00,Data write: 4A
53596,4680143294.00,ACK
53597,4680148280.00,Data write: CA
53598,4680170766.00,ACK
53599,4680175782.00,Data write: 60
53600,4680198296.00,ACK
53601,4680203280.00,Data write: 51
53602,4680225786.00,ACK
53603,4680230780.00,Data write: 4A
53604,4680253276.00,ACK
53605,4680258278.00,Data write: CA
53606,4680280786.00,ACK
53607,4680285780.00,Data write: 60
53608,4680308296.00,ACK
53609,4680313280.00,Data write: 0A
53610,4680335764.00,ACK
53611,4680340780.00,Data write: 68
53612,4680363276.00,ACK
53613,4680368278.00,Data write: 0C
53614,4680390762.00,ACK
53615,4680395778.00,Data write: 23
53616,4680418292.00,ACK
53617,4680423274.00,Data write: 9A
53618,4680445762.00,ACK
53619,4680450778.00,Data write: 43
53620,4680473294.00,ACK
53621,4680478278.00,Data write: 0A
53622,4680500782.00,ACK
53623,4680505776.00,Data write: 60
53624,4680528272.00,ACK
53625,4680533274.00,Data write: C1
53626,4680555782.00,ACK
53627,4680560776.00,Data write: 69
53628,4680583296.00,ACK
53629,4680588276.00,Data write: 13
53630,4680610766.00,ACK
53631,4680615776.00,Data write: 4A
53632,4680638278.00,ACK
53633,4680643276.00,Data write: 11
53634,4680665762.00,ACK
53635,4680670774.00,Data write: 40
53636,4680693268.00,ACK
53637,4680698272.00,Data write: C1
53638,4680720774.00,ACK
53639,4680725774.00,Data write: 61
53640,4680748278.00,ACK
53641,4680753272.00,Data write: 41
53642,4680775764.00,ACK
53643,4680780772.00,Data write: 6A
53644,4680803252.00,ACK
53645,4680808272.00,Data write: 11
53646,4680830760.00,ACK
53647,4680835772.00,Data write: 40
53648,4680858266.00,ACK
53649,4680865270.00,Data write: 41
53650,4680887772.00,ACK
53651,4680892822.00,Data write: 62
53652,4680915300.00,ACK
53653,4680920272.00,Data write: 01
53654,4680942766.00,ACK
53655,4680947770.00,Data write: 21
53656,4680970270.00,ACK
53657,4680975270.00,Data write: 0A
53658,4680997778.00,ACK
53659,4681002770.00,Data write: 07
53660,4681025262.00,ACK
53661,4681030270.00,Data write: 43
53662,4681052770.00,ACK
53663,4681057768.00,Data write: 6A
53664,4681080274.00,ACK
53665,4681085270.00,Data write: 13
53666,4681107782.00,ACK
53667,4681112768.00,Data write: 43
53668,4681135268.00,ACK
53669,4681140268.00,Data write: 43
53670,4681162756.00,ACK
53671,4681167768.00,Data write: 62
53672,4681190284.00,ACK
53673,4681195268.00,Data write: 08
53674,4681217748.00,ACK
53675,4681222766.00,Data write: 22
53676,4681245274.00,ACK
53677,4681250264.00,Data write: D3
53678,4681272776.00,ACK
53679,4681277766.00,Data write: 43
53680,4681300262.00,ACK
53681,4681305262.00,Data write: C4
53682,4681327766.00,ACK
53683,4681332766.00,Data write: 69
53684,4681355274.00,ACK
53685,4681360364.00,Data write: 1C
53686,4681382864.00,ACK
53687,4681387864.00,Data write: 40
53688,4681410374.00,ACK
53689,4681415362.00,Data write: C4
53690,4681437856.00,ACK
53691,4681442864.00,Data write: 61
53692,4681465362.00,ACK
53693,4681470362.00,Data write: 44
53694,4681492872.00,ACK
53695,4681497864.00,Data write: 6A
53696,4681520380.00,ACK
53697,4681525362.00,Data write: 1C
53698,4681547866.00,ACK
53699,4681552862.00,Data write: 40
53700,4681575350.00,ACK
53701,4681580362.00,Data write: 44
53702,4681602874.00,ACK
53703,4681607862.00,Data write: 62
53704,4681630340.00,ACK
53705,4681635360.00,Data write: 43
53706,4681657864.00,ACK
53707,4681662860.00,Data write: 6A
53708,4681685350.00,ACK
53709,4681690360.00,Data write: 13
53710,4681712874.00,ACK
53711,4681717860.00,Data write: 43
53712,4681740336.00,ACK
53713,4681745358.00,Data write: 43
53714,4681767862.00,ACK
53715,4681772858.00,Data write: 62
53716,4681795368.00,ACK
53717,4681800358.00,Data write: 4A
53718,4681822854.00,ACK
53719,4681827858.00,Data write: 02
53720,4681850360.00,ACK
53721,4681855358.00,Data write: 03
53722,4681877864.00,ACK
53723,4681882906.00,Data write: 68
53724,4681905390.00,ACK
53725,4681910504.00,Data write: 93
53726,4681933000.00,ACK
53727,4681938056.00,Data write: 43
53728,4681960570.00,ACK
53729,4681965606.00,Data write: 03
53730,4681988096.00,ACK
53731,4681993130.00,Data write: 60
53732,4682015646.00,ACK
53733,4682020652.00,Data write: CA
53734,4682043154.00,ACK
53735,4682048156.00,Data write: 43
53736,4682070660.00,ACK
53737,4682075656.00,Data write: 03
53738,4682098168.00,ACK
53739,4682103154.00,Data write: 6A
53740,4682125636.00,ACK
53741,4682130654.00,Data write: 13
53742,4682153142.00,ACK
53743,4682158154.00,Data write: 40
53744,4682180632.00,ACK
53745,4682185652.00,Data write: 03
53746,4682208158.00,ACK
53747,4682213152.00,Data write: 62
53748,4682235664.00,ACK
53749,4682240650.00,Data write: 83
53750,4682263134.00,ACK
53751,4682268152.00,Data write: 6A
53752,4682290642.00,ACK
53753,4682295652.00,Data write: 13
53754,4682318148.00,ACK
53755,4682323150.00,Data write: 40
53756,4682345658.00,ACK
53757,4682350648.00,Data write: 83
53758,4682373160.00,ACK
53759,4682378150.00,Data write: 62
53760,4682400666.00,ACK
53761,4682405648.00,Data write: 82
53762,4682428148.00,ACK
53763,4682433150.00,Data write: 6A
53764,4682455632.00,ACK
53765,4682460650.00,Data write: 0A
53766,4682483160.00,ACK
53767,4682488148.00,Data write: 43
53768,4682510668.00,ACK
53769,4682515646.00,Data write: 82
53770,4682538132.00,ACK
53771,4682543148.00,Data write: 62
53772,4682565636.00,ACK
53773,4682570648.00,Data write: 10
53774,4682593142.00,ACK
53775,4682598144.00,Data write: BD
53776,4682620654.00,ACK
53777,4682625644.00,Data write: BC
53778,4682648158.00,ACK
53779,4682653146.00,Data write: 07
53780,4682675660.00,ACK
53781,4682680646.00,Data write: 10
53782,4682703126.00,ACK
53783,4682708144.00,Data write: 00
53784,4682730634.00,ACK
53785,4682735642.00,Data write: FF
53786,4682758140.00,ACK
53787,4682763142.00,Data write: FF
53788,4682785630.00,ACK
53789,4682790642.00,Data write: FF
53790,4682813136.00,ACK
53791,4682818142.00,Data write: EF
53792,4682840640.00,ACK
53793,4682845640.00,Data write: F8
53794,4682868146.00,ACK
53795,4682873190.00,Data write: B5
53796,4682895674.00,ACK
53797,4682900742.00,Data write: 37
53798,4682923246.00,ACK
53799,4682928318.00,Data write: 49
53800,4682950832.00,ACK
53801,4682955842.00,Data write: 37
53802,4682978358.00,ACK
53803,4682983342.00,Data write: 48
53804,4683005826.00,ACK
53805,4683010838.00,Data write: C8
53806,4683033350.00,ACK
53807,4683038340.00,Data write: 60
53808,4683060858.00,ACK
53809,4683065840.00,Data write: 37
53810,4683088320.00,ACK
53811,4683093340.00,Data write: 48
53812,4683115828.00,ACK
53813,4683120836.00,Data write: C8
53814,4683143334.00,ACK
53815,4683148338.00,Data write: 60
53816,4683170838.00,ACK
53817,4683175838.00,Data write: 0A
53818,4683198342.00,ACK
53819,4683203338.00,Data write: 68
